ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
390486,2,1,0,0,0,0,0,0,0,0,0,0
390487,1,1,0,0,0,0,0,0,0,0,0,0
390487,2,1,24,0,0,0,0,18,0,0,0,0
390487,3,1,0,0,0,0,0,0,0,0,0,0
390488,1,1,0,0,0,0,0,0,0,0,0,0
390488,2,1,0,0,0,0,0,0,0,0,0,0
390489,1,1,0,0,0,0,0,0,0,0,0,0
390490,1,1,20,23,18,32,7,23,14,20,23,5
390491,1,1,0,0,0,0,0,0,0,0,0,0
390492,1,1,0,0,0,0,0,0,0,0,0,0
390492,2,1,0,0,0,0,0,0,0,0,0,0
390493,1,1,5,5,5,5,5,5,5,5,5,5
390494,1,1,29,28,30,20,30,19,16,24,19,7
390495,1,1,0,0,0,0,0,0,0,0,0,0
390496,1,1,0,0,0,0,0,0,0,0,0,0
390496,2,1,0,0,0,0,0,0,0,0,0,0
390497,1,1,8,8,8,8,8,8,8,8,8,8
390497,2,1,4,0,0,0,0,0,0,0,8,0
390498,1,1,0,0,0,0,0,0,19,0,0,0
390498,2,1,0,0,0,0,0,0,0,0,0,0
390499,1,1,0,0,0,0,0,0,0,0,0,0
390499,2,1,0,0,0,0,0,0,0,0,0,0
390500,1,1,17,17,17,17,17,17,17,17,17,17
390502,1,1,0,0,0,0,0,0,0,0,0,0
390502,2,1,0,0,0,0,0,0,0,0,0,0
390503,0,1,0,0,0,0,0,0,0,0,0,0
390503,1,1,0,0,0,0,0,0,0,0,0,0
390503,2,1,0,0,0,0,0,0,0,0,0,0
390504,0,1,0,0,0,0,0,0,0,0,0,0
390504,1,1,0,0,0,0,0,0,0,0,0,0
390505,1,1,21,21,21,21,21,21,21,21,21,21
390505,2,1,13,0,0,20,2,0,10,0,0,6
390506,1,1,0,0,0,0,0,0,0,0,0,0
390506,2,1,0,0,0,0,0,0,0,0,0,0
390506,3,1,0,0,0,0,0,0,0,0,0,0
390507,1,1,16,16,16,16,16,16,16,16,16,16
390508,0,1,0,0,0,0,0,0,0,0,0,0
390508,1,1,0,0,0,0,0,0,0,0,0,0
390509,1,1,0,0,0,0,0,0,0,0,0,0
390509,2,1,0,0,0,0,0,0,0,0,0,0
390510,1,1,20,20,20,20,20,20,20,20,20,20
390511,1,1,0,0,0,0,0,0,0,0,0,0
390511,2,1,0,0,0,0,0,0,0,0,0,0
390512,1,1,0,0,0,0,0,0,0,0,0,0
390512,2,1,0,0,0,0,0,0,0,0,0,0
390513,1,1,0,0,0,0,0,0,0,0,0,0
390513,2,1,0,0,0,0,0,0,0,0,0,0
390514,1,1,0,0,0,0,0,0,0,0,0,0
390514,2,1,0,0,8,0,0,0,0,0,0,0
390515,1,1,13,0,12,0,0,21,0,15,6,0
390516,1,1,0,0,16,0,0,0,0,0,0,0
390517,1,1,0,0,0,0,0,0,0,0,0,0
390518,1,1,0,0,0,0,0,0,0,0,0,0
390519,1,1,38,38,38,38,38,38,38,38,38,38
390520,0,1,0,0,0,0,0,0,0,0,0,0
390520,2,1,0,0,0,0,0,0,0,0,0,0
390521,1,1,0,0,0,0,10,12,0,0,5,0
390522,1,1,0,0,0,0,0,0,0,0,0,0
390522,2,1,0,0,0,0,0,0,0,0,0,0
390523,1,1,0,0,0,0,0,0,0,0,0,0
390523,2,1,0,0,0,0,0,0,0,0,0,0
390524,1,1,0,0,0,0,23,0,0,0,0,0
390524,2,1,17,17,17,17,17,17,17,17,17,17
390525,1,1,0,0,0,0,0,0,0,0,0,0
390525,2,1,0,0,0,0,0,0,0,0,0,0
390526,1,1,0,0,0,0,0,0,0,0,0,0
390527,1,1,0,0,0,0,0,0,0,0,0,0
390528,1,1,0,0,0,0,0,0,0,0,0,0
390528,2,1,0,0,0,0,0,0,0,0,0,9
390529,1,1,0,0,0,0,0,14,0,0,0,0
390529,2,1,0,0,0,0,0,0,0,0,0,4
390530,1,1,0,0,28,13,0,0,0,0,0,0
390530,2,1,15,15,15,15,15,15,15,15,15,15
390531,1,1,0,0,0,0,0,0,0,0,0,0
390531,2,1,0,0,0,0,0,0,0,0,0,0
390532,1,1,0,0,0,0,0,0,0,0,0,0
390532,2,1,0,0,0,0,0,0,0,0,0,0
390533,1,1,8,10,0,0,0,0,0,0,7,0
390534,1,1,0,0,0,0,0,0,0,0,0,0
390535,1,1,22,22,22,22,22,22,22,22,22,22
390535,2,1,0,0,0,0,0,0,0,0,0,0
390536,1,1,0,0,0,0,0,0,0,0,0,0
390539,1,1,0,0,0,0,0,0,0,0,0,0
390539,2,1,0,0,0,0,0,0,0,0,0,0
390540,1,1,0,0,0,0,0,0,0,0,0,0
390540,2,1,0,0,0,0,0,0,0,0,0,0
390541,0,1,0,0,0,0,0,0,0,0,0,0
390541,1,1,0,0,0,0,0,0,0,0,0,0
390542,1,1,0,0,0,0,0,0,0,0,0,0
390543,1,1,0,0,0,0,0,0,0,0,0,0
390543,2,1,13,13,13,13,13,13,13,13,13,13
390544,0,1,26,26,26,26,26,26,26,26,26,26
390544,1,1,0,0,0,0,0,0,0,0,0,17
390545,1,1,0,0,0,0,0,0,0,0,0,0
390545,2,1,0,0,0,0,0,0,0,0,0,0
390546,1,1,0,0,0,0,0,0,0,0,0,0
390546,2,1,0,0,0,0,0,0,15,0,0,0
390547,1,1,0,0,0,0,0,0,0,0,0,0
390547,2,1,0,0,0,0,0,0,0,0,0,0
390548,1,1,0,0,0,0,0,0,0,0,0,0
390549,1,1,0,0,0,0,0,0,0,0,0,0
390549,2,1,0,0,0,0,0,0,0,0,0,0
390550,0,1,0,0,0,0,0,0,0,0,0,0
390550,1,1,0,0,0,0,0,0,22,0,0,0
390551,1,1,0,0,0,0,0,0,0,0,0,0
390552,1,1,1,1,1,1,1,1,1,1,1,1
390552,2,1,0,0,0,0,0,0,0,0,0,0
390553,1,1,34,19,7,15,18,7,16,7,34,13
390554,1,1,0,0,0,0,0,0,0,0,0,0
390555,1,1,15,15,15,15,15,15,15,15,15,15
390556,1,1,18,18,18,18,18,18,18,18,18,18
390557,1,1,0,0,0,0,0,0,0,0,0,0
390558,1,1,0,0,0,0,0,0,0,0,0,0
390558,2,1,0,0,0,0,0,0,0,0,0,0
390559,1,1,0,0,0,0,0,0,0,0,0,0
390560,1,1,0,0,0,0,0,0,0,0,0,0
390560,2,1,0,0,0,0,0,0,0,0,0,0
390562,0,1,0,0,0,0,0,0,0,0,0,0
390563,1,1,0,0,0,0,0,0,0,0,0,0
390563,2,1,0,0,0,0,20,0,0,0,0,0
390564,0,1,0,0,0,0,0,0,0,0,0,0
390565,1,1,17,17,17,17,17,17,17,17,17,17
390566,1,1,0,0,0,0,0,0,0,0,0,0
390567,1,1,0,0,0,0,0,0,0,0,0,0
390567,2,1,0,0,0,0,0,0,0,0,0,0
390568,0,1,0,0,0,0,0,0,0,0,0,0
390568,1,1,0,0,0,0,0,0,0,0,0,23
390569,1,1,0,0,0,0,0,0,0,0,0,0
390569,2,1,0,0,0,0,0,0,0,0,0,0
390570,1,1,0,0,0,0,0,0,0,0,0,0
390571,1,1,0,0,0,0,0,0,0,0,0,0
390572,0,1,26,0,0,17,0,0,0,0,0,16
390572,1,1,0,0,0,0,0,0,0,0,0,0
390573,1,1,0,0,0,0,0,0,0,0,0,0
390573,2,1,0,0,0,0,0,0,0,0,0,0
390573,3,1,0,0,0,0,0,0,0,0,0,0
390574,1,1,13,13,13,13,13,13,13,13,13,13
390574,2,1,0,0,0,0,40,0,0,0,0,0
390574,3,1,0,0,0,0,0,0,0,0,0,0
390575,1,1,0,0,0,0,0,0,0,0,0,0
390575,2,1,22,0,0,0,0,0,0,0,0,0
390576,1,1,16,16,16,16,16,16,16,16,16,16
390577,1,1,11,11,11,11,11,11,11,11,11,11
390578,1,1,14,14,14,14,14,14,14,14,14,14
390578,2,1,0,0,0,0,0,0,0,0,0,0
390579,1,1,9,9,9,9,9,9,9,9,9,9
390580,1,1,0,0,0,0,0,0,0,0,0,0
390581,1,1,0,0,0,0,0,0,0,0,0,0
390581,2,1,0,0,0,0,0,0,0,0,0,0
390582,1,1,0,0,0,0,0,0,0,0,0,0
390582,2,1,0,0,0,5,0,0,0,0,0,0
390583,0,1,0,0,0,0,0,0,0,0,0,0
390583,1,1,0,0,0,0,0,0,0,0,0,0
390584,1,1,0,0,0,0,0,0,0,0,0,0
390584,2,1,0,0,0,0,0,0,0,0,0,0
390585,1,1,0,0,0,0,0,18,0,0,0,0
390585,2,1,0,0,0,0,0,0,0,0,0,0
390586,1,1,0,0,0,0,0,0,0,0,0,0
390586,2,1,0,0,0,0,0,0,0,0,0,0
390586,3,1,0,0,0,0,0,0,0,0,0,0
390587,1,1,0,0,0,0,0,0,0,0,0,0
390587,2,1,0,0,0,0,0,0,0,0,0,0
390588,1,1,26,26,26,26,26,26,26,26,26,26
390589,0,1,0,0,0,0,0,0,0,0,0,0
390589,1,1,0,0,0,27,0,23,0,0,0,0
390590,0,1,0,0,0,0,0,0,0,0,0,0
390590,1,1,0,0,9,0,0,0,0,0,10,0
390591,0,1,0,0,0,0,0,0,0,0,0,0
390591,1,1,21,0,0,20,6,0,22,0,0,14
390592,1,1,0,0,0,0,0,0,0,0,0,0
390594,1,1,0,0,0,0,0,0,0,0,0,0
390595,1,1,0,0,0,0,0,0,0,0,0,0
390595,2,1,0,0,0,0,0,0,0,0,0,0
390595,3,1,0,0,0,0,0,19,0,0,0,0
390596,1,1,0,0,0,0,0,0,0,0,0,0
390596,2,1,0,0,0,0,0,0,0,0,0,0
390596,3,1,0,0,0,0,0,0,0,0,0,0
390597,1,1,21,21,21,21,21,21,21,21,21,21
390598,0,1,0,0,0,0,0,0,0,0,0,0
390598,1,1,0,0,0,0,0,0,0,0,0,0
390599,1,1,0,0,0,0,0,0,0,0,0,0
390600,1,1,14,14,14,14,14,14,14,14,14,14
390601,1,1,0,0,0,0,0,0,0,0,0,0
390601,2,1,0,0,0,0,0,0,0,0,0,0
390602,1,1,0,0,0,0,0,0,0,0,0,0
390602,2,1,0,0,0,0,0,0,0,0,0,0
390603,1,1,0,0,0,0,0,0,0,0,0,0
390603,2,1,0,0,0,0,0,0,0,0,0,0
390604,1,1,0,0,0,0,0,0,0,0,0,0
390605,1,1,0,0,0,0,0,0,0,0,0,0
390606,1,1,0,0,0,0,0,0,0,0,0,0
390606,2,1,0,0,0,0,0,0,0,0,0,15
390607,1,1,0,0,0,0,0,0,0,0,0,0
390607,2,1,0,0,0,0,0,0,0,0,0,0
390608,1,1,0,0,0,0,19,0,0,0,0,0
390609,1,1,0,0,0,0,0,0,0,0,0,0
390609,2,1,0,0,0,0,0,0,0,0,0,0
390610,1,1,0,28,0,0,0,21,0,20,0,0
390611,1,1,12,12,12,12,12,12,12,12,12,12
390611,2,1,0,0,0,0,0,0,0,0,0,0
390612,1,1,24,24,24,24,24,24,24,24,24,24
390612,2,1,0,0,0,0,0,0,0,0,0,0
390612,3,1,0,0,0,0,0,0,0,0,0,0
390613,1,1,19,19,19,19,19,19,19,19,19,19
390614,1,1,17,17,17,17,17,17,17,17,17,17
390614,2,1,0,0,0,0,0,0,0,0,0,0
390615,1,1,0,0,0,0,0,0,0,0,0,0
390616,1,1,0,0,0,0,0,0,0,0,0,0
390616,2,1,0,0,0,0,0,0,0,0,0,0
390617,0,1,0,0,0,0,0,0,0,0,0,0
390617,1,1,0,0,0,0,0,0,0,0,0,0
390618,1,1,0,0,0,0,0,0,0,0,0,0
390619,1,1,0,0,0,0,0,0,0,0,0,0
390620,1,1,0,0,0,0,0,0,0,0,0,0
390620,2,1,0,0,0,0,0,0,0,0,0,0
390621,0,1,0,0,0,0,0,0,0,0,0,0
390621,1,1,0,0,0,0,0,0,0,0,0,0
390622,1,1,0,8,0,0,11,0,0,0,0,0
390622,2,1,0,0,0,0,0,0,0,0,0,0
390623,1,1,0,0,0,0,0,0,0,0,0,0
390624,1,1,0,0,0,0,0,0,0,0,0,0
390625,1,1,15,15,15,15,15,15,15,15,15,15
390626,0,1,0,0,0,0,21,31,0,0,0,0
390626,0,2,0,0,0,0,0,0,0,0,0,0
390626,1,1,0,0,0,0,0,0,0,0,0,0
390627,1,1,0,0,0,0,0,0,0,0,0,0
390627,2,1,0,0,0,0,0,0,0,0,0,0
390628,1,1,0,0,0,0,0,0,0,0,0,0
390628,2,1,0,0,0,0,0,0,0,0,30,0
390628,3,1,0,0,0,6,0,0,0,0,0,0
390629,1,1,0,0,0,0,0,0,0,0,0,0
390629,2,1,0,0,0,0,0,0,0,0,0,0
390629,3,1,0,0,0,0,0,0,0,0,0,0
390631,1,1,0,0,0,0,0,0,0,0,0,0
390633,0,1,0,0,0,0,0,0,0,0,0,0
390633,0,2,0,0,0,0,0,0,0,0,0,0
390633,0,3,0,0,0,0,0,0,0,8,0,0
390633,1,1,0,0,0,0,0,0,0,0,0,0
390634,1,1,0,0,0,0,0,0,0,0,0,0
390634,2,1,0,0,0,0,0,0,0,0,0,0
390635,1,1,0,41,0,22,0,0,0,0,0,0
390635,2,1,0,0,0,0,0,0,22,0,0,0
390636,1,1,0,0,0,0,0,4,0,0,0,0
390637,1,1,0,0,30,0,0,0,0,0,0,0
390638,1,1,0,0,0,0,0,0,0,0,0,0
390638,2,1,0,0,0,0,0,0,0,0,0,0
390639,0,1,0,0,0,0,0,0,0,0,0,0
390639,1,1,0,0,0,0,0,0,0,0,0,0
390640,1,1,0,0,0,0,0,0,0,0,0,0
390640,2,1,0,0,0,0,0,0,0,0,0,0
390641,1,1,0,0,0,0,0,0,0,0,0,0
390641,2,1,0,0,0,0,0,0,0,0,0,0
390642,1,1,0,0,0,19,0,0,15,0,0,0
390643,1,1,0,0,0,0,0,0,0,0,0,0
390643,2,1,0,0,0,0,0,0,0,0,0,0
390643,3,1,0,0,0,0,0,0,0,0,0,0
390644,1,1,0,0,0,0,0,0,0,0,0,0
390644,2,1,0,0,0,0,0,0,0,0,0,0
390645,1,1,0,0,0,0,14,0,0,11,0,0
390646,1,1,0,0,0,0,0,0,0,0,0,0
390646,2,1,0,0,0,0,0,0,0,0,0,0
390647,1,1,0,0,0,0,0,0,0,0,0,0
390647,2,1,0,0,0,0,0,0,0,0,0,0
390648,1,1,0,0,0,0,0,0,0,0,0,0
390648,2,1,0,0,0,0,0,0,0,0,0,0
390649,1,1,0,0,0,0,0,0,0,0,0,0
390649,2,1,0,0,0,0,0,0,0,0,0,0
390650,1,1,0,0,0,0,0,0,0,10,0,0
390650,2,1,0,0,0,0,0,0,0,13,0,0
390651,1,1,24,24,24,24,24,24,24,24,24,24
390652,1,1,26,26,26,26,26,26,26,26,26,26
390653,1,1,0,0,0,0,0,0,0,0,0,0
390653,2,1,0,0,0,0,0,0,0,0,0,0
390654,1,1,0,0,0,0,0,0,0,0,0,0
390655,1,1,1,1,1,1,1,1,1,1,1,1
390655,2,1,0,0,0,0,0,0,0,0,0,0
390656,0,1,21,21,21,21,21,21,21,21,21,21
390656,1,1,1,1,1,1,1,1,1,1,1,1
390657,1,1,0,0,0,0,0,0,0,0,0,0
390658,0,1,0,0,0,0,0,0,0,0,0,0
390658,1,1,0,0,0,0,0,0,27,0,0,0
390659,0,1,18,18,18,18,18,18,18,18,18,18
390659,1,1,0,0,0,0,19,0,14,0,0,0
390660,1,1,0,0,0,0,0,0,0,0,0,0
390660,2,1,0,16,0,0,0,0,0,0,6,0
390661,1,1,0,0,0,0,0,0,0,0,0,0
390661,2,1,0,0,0,0,0,0,0,0,0,0
390663,1,1,0,0,0,0,0,0,0,0,0,0
390663,2,1,0,0,0,0,0,0,0,0,0,0
390664,1,1,0,0,0,0,0,0,0,0,0,0
390665,1,1,0,0,0,0,0,0,0,0,0,0
390665,2,1,0,0,0,0,0,0,0,0,0,0
390665,3,1,0,0,0,0,0,0,0,0,0,0
390666,0,1,30,30,30,30,30,30,30,30,30,30
390666,1,1,0,0,3,0,0,0,0,16,0,0
390666,2,1,0,0,0,0,0,0,0,0,0,9
390667,1,1,0,0,0,0,0,0,0,0,0,0
390668,1,1,33,33,33,33,33,33,33,33,33,33
390669,1,1,0,0,0,0,0,0,0,0,0,0
390670,0,1,0,0,0,0,0,0,0,0,0,0
390670,1,1,0,0,0,14,10,0,0,0,0,0
390671,1,1,0,0,0,0,0,0,0,0,14,0
390671,2,1,0,0,0,11,9,0,0,0,0,0
390671,3,1,0,0,0,0,0,0,0,0,0,0
390672,1,1,1,1,1,1,1,1,1,1,1,1
390672,2,1,0,0,0,0,0,0,0,0,0,32
390673,1,1,30,0,0,0,0,0,0,0,0,0
390673,2,1,0,0,0,0,0,0,0,0,0,0
390674,1,1,15,15,15,15,15,15,15,15,15,15
390675,1,1,14,14,14,14,14,14,14,14,14,14
390676,0,1,0,0,0,0,0,0,0,0,0,0
390676,1,1,0,0,0,0,0,0,0,0,0,0
390677,1,1,0,0,0,0,0,0,0,0,0,0
390677,2,1,0,0,0,0,0,0,0,0,0,0
390678,1,1,19,19,19,19,19,19,19,19,19,19
390679,1,1,0,0,0,0,0,0,0,0,0,0
390679,2,1,26,26,26,26,26,26,26,26,26,26
390679,3,1,23,0,0,0,0,0,0,0,0,0
390680,1,1,0,0,0,0,0,0,0,0,0,0
390680,2,1,0,0,0,0,0,0,0,0,0,0
390680,3,1,0,0,0,0,0,0,0,0,0,0
390681,1,1,0,0,0,0,0,0,0,0,0,0
390681,2,1,0,0,0,0,0,0,0,0,0,0
390682,1,1,28,28,28,28,28,28,28,28,28,28
390684,0,1,0,0,0,0,0,0,0,0,0,0
390684,1,1,0,0,0,0,0,0,0,0,0,0
390685,1,1,31,31,31,31,31,31,31,31,31,31
390685,2,1,0,0,0,0,0,0,0,0,0,0
390686,1,1,0,11,0,0,0,0,0,0,0,0
390687,1,1,0,0,0,0,0,0,0,0,0,0
390687,2,1,0,0,0,0,0,0,0,0,0,0
390688,1,1,0,0,0,0,0,0,0,0,0,0
390688,2,1,0,0,0,0,0,0,0,0,0,0
390689,1,1,10,10,10,10,10,10,10,10,10,10
390690,1,1,0,0,0,0,0,0,0,0,0,0
390690,2,1,22,0,0,0,0,0,0,0,0,0
390691,1,1,13,13,13,13,13,13,13,13,13,13
390692,1,1,20,20,20,20,20,20,20,20,20,20
390693,1,1,17,17,17,17,17,17,17,17,17,17
390694,1,1,0,0,0,0,0,0,0,0,0,0
390694,2,1,0,0,0,0,0,0,0,0,0,0
390695,1,1,0,0,0,0,0,0,0,0,0,0
390696,1,1,0,0,0,0,0,0,0,0,0,0
390696,2,1,0,0,0,0,0,0,0,0,0,0
390696,3,1,0,0,0,0,0,0,0,0,0,0
390697,1,1,0,0,0,0,0,0,0,0,0,0
390697,2,1,0,0,0,0,0,0,0,0,0,0
390698,1,1,23,28,19,6,32,27,27,22,20,20
390699,1,1,14,7,13,14,7,28,11,12,15,52
390700,1,1,22,22,22,22,22,22,22,22,22,22
390701,0,1,0,0,0,0,0,0,0,0,0,0
390701,1,1,8,0,0,0,0,0,0,0,0,0
390702,1,1,0,0,0,0,0,0,0,0,0,0
390703,1,1,0,0,0,0,0,0,0,0,0,0
390703,2,1,0,0,0,0,17,0,0,0,0,0
390704,1,1,0,0,0,0,0,0,0,0,0,18
390705,0,1,0,0,0,0,0,0,0,0,0,0
390705,1,1,0,0,0,0,29,0,0,0,0,0
390706,1,1,18,18,18,18,18,18,18,18,18,18
390707,1,1,0,0,26,0,0,0,0,0,23,0
390708,1,1,0,0,0,0,25,0,0,0,0,0
390708,2,1,0,0,0,0,0,0,0,0,0,0
390709,1,1,21,0,0,0,0,0,0,0,0,0
390709,2,1,0,0,0,0,0,0,0,0,0,0
390710,1,1,0,0,0,0,0,0,0,0,0,0
390710,2,1,0,0,0,0,0,0,0,0,0,0
390711,1,1,22,22,22,22,22,22,22,22,22,22
390712,0,1,0,0,0,0,0,0,0,0,0,0
390712,1,1,0,0,0,0,0,0,0,0,0,0
390712,2,1,10,0,0,0,30,4,0,0,0,0
390713,1,1,37,37,37,37,37,37,37,37,37,37
390713,2,1,0,0,0,0,0,0,0,0,0,0
390714,1,1,13,13,13,13,13,13,13,13,13,13
390715,1,1,0,0,0,0,0,11,0,0,0,0
390715,2,1,0,0,0,0,0,0,0,0,0,0
390716,0,1,1,1,1,1,1,1,1,1,1,1
390716,1,1,16,0,0,0,0,0,0,0,0,0
390717,2,1,0,0,0,0,0,0,0,0,0,0
390718,0,1,0,0,0,0,0,0,0,0,0,0
390718,1,1,0,0,11,0,0,5,0,0,0,11
390719,1,1,3,1,19,10,24,13,10,13,20,16
390719,2,1,0,0,0,0,0,0,0,0,0,0
390720,1,1,0,0,0,0,0,0,0,0,0,0
390720,2,1,0,0,0,0,0,0,0,0,0,0
390720,3,1,0,0,0,0,0,0,0,0,0,0
390721,1,1,0,0,0,0,0,0,0,0,0,0
390722,0,1,0,0,0,0,0,0,0,0,0,0
390722,1,1,36,0,16,17,10,0,0,0,12,19
390723,0,1,0,0,0,0,0,0,0,0,0,0
390723,1,1,0,0,0,0,0,0,0,0,0,0
390724,1,1,0,0,0,0,0,0,0,0,0,0
390725,1,1,0,0,0,0,0,0,0,0,0,0
390726,1,1,0,0,0,0,0,0,0,0,0,11
390726,2,1,0,0,0,0,0,0,0,0,0,0
390727,1,1,21,21,21,21,21,21,21,21,21,21
390728,1,1,19,19,19,19,19,19,19,19,19,19
390729,1,1,20,20,20,20,20,20,20,20,20,20
390730,1,1,0,0,0,0,0,0,0,0,0,0
390730,2,1,0,0,0,0,0,0,0,0,0,0
390731,1,1,0,0,0,0,0,0,0,0,0,0
390731,2,1,17,17,17,17,17,17,17,17,17,17
390732,1,1,0,0,0,0,0,0,0,0,0,0
390733,1,1,0,0,0,0,0,0,0,0,0,0
390733,2,1,0,0,0,0,0,0,0,0,0,0
390734,1,1,16,10,25,21,0,36,14,14,28,14
390735,1,1,0,0,0,0,0,0,0,0,0,0
390736,1,1,0,0,21,0,0,0,0,0,0,0
390736,2,1,0,0,0,18,0,0,0,0,0,0
390736,3,1,0,0,0,0,0,0,0,0,0,0
390737,1,1,0,0,0,0,0,0,0,0,0,0
390737,2,1,0,0,0,13,0,0,0,0,0,0
390738,1,1,0,0,0,0,0,0,0,0,0,0
390739,0,1,0,0,0,0,0,0,0,0,0,0
390739,1,1,8,0,0,0,0,0,0,0,0,0
390740,1,1,0,0,0,0,0,0,0,0,0,0
390741,1,1,0,0,0,0,0,0,0,0,7,0
390742,1,1,0,0,0,0,0,0,0,0,0,0
390742,2,1,0,0,0,0,0,0,0,0,0,0
390743,1,1,0,0,0,0,0,0,0,0,0,0
390744,1,1,0,0,0,0,0,0,0,0,0,0
390744,2,1,0,0,0,0,0,0,0,0,0,0
390745,1,1,3,3,3,3,3,3,3,3,3,3
390746,1,1,4,4,4,4,4,4,4,4,4,4
390746,2,1,0,0,0,0,0,0,0,0,0,0
390747,1,1,0,0,0,0,0,0,0,0,0,0
390747,2,1,0,0,0,0,0,0,0,0,0,0
390748,1,1,11,11,11,11,11,11,11,11,11,11
390749,1,1,0,0,0,0,0,0,0,0,0,0
390749,2,1,0,0,0,0,0,0,0,0,0,0
390749,3,1,0,0,0,0,0,0,0,0,0,0
390750,0,1,11,11,11,11,11,11,11,11,11,11
390750,1,1,0,0,0,0,0,0,0,0,0,0
390751,1,1,0,0,0,0,0,0,0,0,0,0
390751,2,1,0,0,0,0,0,0,0,0,0,0
390752,1,1,0,0,0,0,0,0,0,0,0,0
390752,2,1,0,0,0,0,0,0,0,0,0,0
390753,1,1,0,0,0,0,0,0,0,0,0,0
390754,1,1,16,16,16,16,16,16,16,16,16,16
390755,1,1,0,0,0,0,0,0,0,0,0,0
390755,2,1,25,25,25,25,25,25,25,25,25,25
390756,1,1,0,0,0,0,0,0,0,0,0,0
390756,2,1,14,0,10,0,0,0,0,0,0,22
390757,1,1,0,0,0,0,0,0,0,0,0,0
390758,1,1,0,0,0,0,0,0,0,0,0,0
390759,1,1,24,24,24,24,24,24,24,24,24,24
390760,1,1,0,0,0,0,0,0,0,0,0,0
390760,2,1,0,0,0,0,0,0,0,0,0,0
390761,1,1,11,11,11,11,11,11,11,11,11,11
390762,1,1,24,24,24,24,24,24,24,24,24,24
390763,1,1,13,13,13,13,13,13,13,13,13,13
390764,0,1,16,16,16,16,16,16,16,16,16,16
390764,1,1,0,0,0,0,0,0,0,0,23,0
390765,1,1,16,0,0,13,0,8,24,5,11,49
390765,2,1,18,8,16,11,0,7,11,10,2,14
390766,1,1,0,0,0,0,0,0,0,0,0,0
390766,2,1,0,0,0,0,0,0,0,0,0,0
390767,1,1,13,14,9,9,12,17,4,15,12,30
390767,2,1,16,0,18,7,13,5,17,5,17,19
390767,3,1,18,13,7,17,6,0,19,12,17,18
390768,1,1,9,9,9,9,9,9,9,9,9,9
390769,1,1,0,0,0,0,0,0,0,0,0,0
390769,2,1,0,0,0,0,0,0,0,0,0,0
390770,0,1,0,0,0,22,0,0,0,0,0,0
390770,1,1,19,19,19,19,19,19,19,19,19,19
390771,1,1,14,16,14,11,12,13,23,16,12,14
390772,1,1,0,0,0,0,0,0,0,0,0,0
390772,2,1,0,0,0,0,0,0,0,0,0,0
390773,0,1,19,0,0,25,0,0,0,0,16,0
390773,0,2,0,0,0,0,0,0,0,0,0,0
390773,0,3,0,0,0,0,0,0,0,0,0,0
390773,0,4,0,0,0,0,0,0,0,0,0,0
390773,1,1,0,0,0,0,0,0,0,0,0,0
390775,1,1,12,12,12,12,12,12,12,12,12,12
390776,0,1,0,0,25,0,17,0,21,0,0,0
390776,1,1,0,0,0,0,0,0,0,0,0,0
390777,1,1,0,24,0,0,0,4,0,0,0,0
390778,1,1,0,0,0,0,0,0,0,0,0,0
390779,1,1,0,0,0,7,0,0,0,0,0,0
390779,2,1,0,0,0,0,0,0,0,0,0,0
390780,1,1,0,0,0,0,0,0,0,0,0,0
390780,2,1,0,0,0,0,0,0,0,0,0,0
390781,1,1,0,0,0,0,0,0,0,0,0,0
390781,2,1,0,0,0,0,0,0,0,0,0,0
390782,1,1,21,36,31,11,10,10,17,14,22,0
390782,2,1,0,0,0,0,0,0,0,0,0,0
390783,1,1,0,0,0,0,0,0,0,0,0,0
390784,1,1,0,0,0,0,0,0,0,0,0,0
390785,1,1,0,0,0,0,0,0,0,0,0,0
390786,0,1,24,24,24,24,24,24,24,24,24,24
390786,1,1,19,19,19,19,19,19,19,19,19,19
390787,1,1,0,0,0,0,0,0,0,0,0,0
390788,1,1,24,24,24,24,24,24,24,24,24,24
390789,1,1,0,0,0,0,0,0,0,0,0,0
390789,2,1,0,0,0,0,0,0,0,0,0,0
390790,1,1,0,0,0,0,0,0,0,0,0,0
390790,2,1,0,0,0,0,0,0,0,0,0,0
390791,1,1,0,0,0,0,0,0,0,0,0,0
390791,2,1,0,0,0,0,0,0,0,0,0,0
390792,1,1,21,21,21,21,21,21,21,21,21,21
390793,1,1,5,5,5,5,5,5,5,5,5,5
390794,1,1,0,0,0,0,0,0,0,0,0,0
390794,2,1,0,0,0,0,0,0,0,0,0,0
390795,1,1,0,0,0,0,0,0,0,0,0,0
390795,2,1,15,0,0,0,0,0,0,0,0,0
390796,1,1,0,0,0,0,0,0,0,0,0,0
390796,2,1,0,0,0,0,0,15,0,0,0,0
390797,1,1,26,26,26,26,26,26,26,26,26,26
390798,1,1,0,0,0,0,0,0,0,0,0,0
390799,1,1,0,0,0,0,0,0,0,0,0,0
390800,1,1,28,28,28,28,28,28,28,28,28,28
390801,1,1,0,0,0,0,0,0,0,0,0,0
390801,2,1,15,0,0,0,0,0,0,0,0,0
390802,1,1,0,0,0,0,0,0,0,0,0,0
390803,1,1,0,0,0,0,0,0,0,0,0,0
390803,2,1,33,33,33,33,33,33,33,33,33,33
390804,1,1,0,0,0,0,0,0,0,0,0,0
